"decimalLongitude","decimalLatitude","species"
4611984.06826208,4028561.0322824,"Campanula latifolia"
4677139.93004543,4143838.61367306,"Campanula latifolia"
4644542.47149252,4017013.71846397,"Campanula latifolia"
4633049.05791161,4008055.74880392,"Campanula latifolia"
4643125.39120906,4035453.59721726,"Campanula latifolia"
4629455.69935642,4035809.89995567,"Campanula latifolia"
4620460.58405461,4008322.56492035,"Campanula latifolia"
4604109.97572748,4004364.7743271,"Campanula latifolia"
4615400.19110262,3986851.57237428,"Campanula latifolia"
4632222.42539213,4034034.228853,"Campanula latifolia"
4607714.96306701,3986158.75621721,"Campanula latifolia"
4611350.13145205,3983326.95910943,"Campanula latifolia"
4612158.6177589,3997320.08985364,"Campanula latifolia"
4617545.59146253,4027016.23340801,"Campanula latifolia"
4634860.48352946,4016218.99338552,"Campanula latifolia"
4623227.26228197,4033407.96729017,"Campanula latifolia"
4653219.83125387,4031850.12459412,"Campanula latifolia"
4606708.02190894,3983545.32039618,"Campanula latifolia"
4611189.73153193,3965279.58056494,"Campanula latifolia"
4653807.36935546,4033199.6564239,"Campanula latifolia"
4627213.69148609,4037328.05415798,"Campanula latifolia"
4618927.33300335,4036646.27040842,"Campanula latifolia"
4590981.45840194,4027625.63076733,"Campanula latifolia"
4588535.43919664,4028826.38944041,"Campanula latifolia"
4634966.0937806,4017329.30391333,"Campanula latifolia"
4596263.54528228,4023155.79905842,"Campanula latifolia"
4515903.5833133,3635470.16997608,"Campanula latifolia"
4393988.87416503,4046310.53911117,"Campanula latifolia"
4617532.42099872,3948956.41973221,"Campanula latifolia"
4163112.66934563,4300664.35854707,"Campanula latifolia"
4666804.35997252,3711023.18481642,"Campanula latifolia"
4675621.85173445,3692636.36961333,"Campanula latifolia"
4690525.30570924,3704075.64152277,"Campanula latifolia"
4663583.05371595,3700987.79367897,"Campanula latifolia"
4666082.88531395,3707108.1289219,"Campanula latifolia"
4683946.06356236,3697523.80924659,"Campanula latifolia"
4660957.60566839,3696361.43482212,"Campanula latifolia"
4670976.47768706,3704997.73073092,"Campanula latifolia"
4666165.24200519,3714256.9604368,"Campanula latifolia"
4665535.95106117,3693221.95040467,"Campanula latifolia"
4656611.76728209,3700320.77968335,"Campanula latifolia"
4683331.43859572,3692859.5879428,"Campanula latifolia"
4682650.87681703,3688993.2762373,"Campanula latifolia"
4666602.56186067,3710996.24546819,"Campanula latifolia"
4678911.63278158,3700124.80566913,"Campanula latifolia"
4353979.31249639,4210752.14851242,"Campanula latifolia"
4647998.24677048,3688086.53582063,"Campanula latifolia"
4668975.47185111,3690491.96213691,"Campanula latifolia"
4650790.10015549,3683498.61164988,"Campanula latifolia"
4679468.54009181,3683820.54220404,"Campanula latifolia"
4757638.6520229,4073911.33323847,"Campanula latifolia"
4615034.49900156,3696844.29509479,"Campanula latifolia"
4607060.16685371,3696282.09786907,"Campanula latifolia"
4615860.49867464,3692990.51091262,"Campanula latifolia"
4615787.02567278,3685562.26028116,"Campanula latifolia"
4621885.90759825,3685858.66475061,"Campanula latifolia"
4446315.99417559,3943054.47180768,"Campanula latifolia"
4496271.65322516,4801534.06673279,"Campanula latifolia"
4510880.07153214,4807971.68294862,"Campanula latifolia"
4327227.28442879,4229874.2631029,"Campanula latifolia"
4500252.10400541,4857768.21584589,"Campanula latifolia"
4414432.317662,4728640.52927209,"Campanula latifolia"
4219786.4372047,4362019.22219835,"Campanula latifolia"
4600846.13730974,5005919.36467809,"Campanula latifolia"
4172423.46406314,4338686.3964841,"Campanula latifolia"
4218887.62548277,4365791.83482761,"Campanula latifolia"
4297843.15964288,4015756.20784277,"Campanula latifolia"
4234740.30914764,4034850.25131415,"Campanula latifolia"
4294299.66045104,4021792.6260541,"Campanula latifolia"
4256295.106938,4020946.86248859,"Campanula latifolia"
4123620.22590907,4273066.35491809,"Campanula latifolia"
4523935.20306232,4916213.98883619,"Campanula latifolia"
4314908.51853952,4064826.5726085,"Campanula latifolia"
4212703.97085669,4384141.60402989,"Campanula latifolia"
4345679.69231721,4235589.01768918,"Campanula latifolia"
4322414.3979963,4240240.78702405,"Campanula latifolia"
4335639.52818183,4224244.83191416,"Campanula latifolia"
4200913.30190464,4385239.50514046,"Campanula latifolia"
4347499.44985275,4226320.86387186,"Campanula latifolia"
4518877.58120153,4884309.95394294,"Campanula latifolia"
4240133.55951997,4448353.32021138,"Campanula latifolia"
4546739.40665797,4923313.93780289,"Campanula latifolia"
4482713.31172852,4867664.99068308,"Campanula latifolia"
4312969.24988533,4005804.86217381,"Campanula latifolia"
4378632.7779296,4016525.04521164,"Campanula latifolia"
4338208.48745221,4230594.4258989,"Campanula latifolia"
4552164.61430451,5004247.26676615,"Campanula latifolia"
4319033.39340787,4070616.87880574,"Campanula latifolia"
4173801.88228608,4383987.8689005,"Campanula latifolia"
4389499.7295197,4035996.04019603,"Campanula latifolia"
4515852.6659369,4913326.1873418,"Campanula latifolia"
4469889.26559109,4750553.79674206,"Campanula latifolia"
4570418.97911722,4950904.63871904,"Campanula latifolia"
4328690.20726313,4479646.21876951,"Campanula latifolia"
4325662.79222771,4473593.78900268,"Campanula latifolia"
4541858.92876334,4919834.94219421,"Campanula latifolia"
4196905.11797572,4067518.4121517,"Campanula latifolia"
4209310.07174003,4385679.51341181,"Campanula latifolia"
4341583.85001652,4083375.76047268,"Campanula latifolia"
4367002.90228759,4020421.1937237,"Campanula latifolia"
4382863.14058406,4189642.16391358,"Campanula latifolia"
4521280.76213432,4890677.31539089,"Campanula latifolia"
4314982.57929787,4086178.5903225,"Campanula latifolia"
4463778.926307,4790288.62962678,"Campanula latifolia"
4139574.361893,4163759.41176406,"Campanula latifolia"
4201570.1454306,4217617.68370966,"Campanula latifolia"
4347881.57282482,4432426.65337791,"Campanula latifolia"
4293156.66590263,4036812.98379955,"Campanula latifolia"
4375715.79875422,4096314.26721054,"Campanula latifolia"
4393181.72128201,4046201.18055684,"Campanula latifolia"
4336116.60754559,4224840.74834078,"Campanula latifolia"
4199313.2070825,4389193.87077806,"Campanula latifolia"
4558610.00039994,4921334.35050935,"Campanula latifolia"
4556802.86986791,4896539.99494708,"Campanula latifolia"
4589592.9039007,5006969.30287098,"Campanula latifolia"
4256646.43671322,4064620.03723808,"Campanula latifolia"
4261316.70543302,4049283.66195733,"Campanula latifolia"
4302143.77958302,4030309.28677736,"Campanula latifolia"
4329711.43627066,4234277.23501907,"Campanula latifolia"
4206780.79730051,4375995.20653352,"Campanula latifolia"
4083300.13447451,4259729.67184959,"Campanula latifolia"
4257203.75746302,4057105.02951517,"Campanula latifolia"
4558793.60102514,4907144.69245722,"Campanula latifolia"
4350578.00125346,4221499.87994714,"Campanula latifolia"
4514885.20766506,4892287.97380065,"Campanula latifolia"
4280631.39761982,4442528.299482,"Campanula latifolia"
4352117.25074821,4206603.60701025,"Campanula latifolia"
4306606.08392069,4044911.60620634,"Campanula latifolia"
4342699.38528855,4435297.30541885,"Campanula latifolia"
4555174.92771675,4938783.69177401,"Campanula latifolia"
4557407.72204384,4891769.52016555,"Campanula latifolia"
4323049.27878022,4025756.636809,"Campanula latifolia"
4481578.94407387,4852770.85809571,"Campanula latifolia"
4314149.93549557,4015181.27393539,"Campanula latifolia"
4301534.74284733,4022600.87617979,"Campanula latifolia"
4229475.7780559,4424110.54576391,"Campanula latifolia"
4315117.27929025,4001424.23347737,"Campanula latifolia"
4514643.60266007,4917006.39953196,"Campanula latifolia"
4140957.10467658,4167547.44797666,"Campanula latifolia"
4400602.11487814,4042084.6224104,"Campanula latifolia"
4389384.76692096,4067231.62392021,"Campanula latifolia"
4493424.93016697,4850113.73077529,"Campanula latifolia"
4337505.27131419,4175746.52885695,"Campanula latifolia"
4531936.56772379,4916284.27123243,"Campanula latifolia"
4394728.86967486,4177319.4581193,"Campanula latifolia"
4323676.59941789,4041068.47793261,"Campanula latifolia"
4303881.60290884,4010576.43050072,"Campanula latifolia"
4669029.99703378,5196639.4411135,"Campanula latifolia"
4525072.78958836,4922688.72658659,"Campanula latifolia"
4510955.08338945,4896053.14039788,"Campanula latifolia"
4564303.12410276,4892995.92632425,"Campanula latifolia"
4515458.26289729,4918097.822187,"Campanula latifolia"
4532699.65188743,5028966.64916807,"Campanula latifolia"
4515800.59708835,4903448.4308467,"Campanula latifolia"
4204377.23695041,4017345.54517748,"Campanula latifolia"
4373620.23020145,4196409.16789465,"Campanula latifolia"
4508614.56265389,4893084.88944954,"Campanula latifolia"
4162707.95280534,4320394.51290946,"Campanula latifolia"
4280609.84816703,4018276.58303497,"Campanula latifolia"
4374635.84619046,4205279.19384346,"Campanula latifolia"
4164385.21252362,4356846.77768182,"Campanula latifolia"
4550005.48102825,4927720.02065281,"Campanula latifolia"
4493494.45665311,4867616.34970117,"Campanula latifolia"
4336997.16449117,4100635.46904453,"Campanula latifolia"
4472124.53560266,4860263.54378542,"Campanula latifolia"
4304653.67753908,4001804.1085662,"Campanula latifolia"
4507627.95864258,4882096.21491493,"Campanula latifolia"
4488014.16434261,4853886.92708861,"Campanula latifolia"
4198063.67882439,4399866.47966255,"Campanula latifolia"
4243291.9071635,4451807.98765624,"Campanula latifolia"
4550621.99222411,4930717.13659861,"Campanula latifolia"
4345020.00364916,4429485.40600975,"Campanula latifolia"
4218370.65886289,4386109.35818602,"Campanula latifolia"
4388409.87356433,4063094.8950639,"Campanula latifolia"
4339903.8425442,4160795.04387246,"Campanula latifolia"
4338473.23880021,4116183.65143892,"Campanula latifolia"
4345833.27842327,4217522.35024069,"Campanula latifolia"
4327240.2352423,4235522.84608954,"Campanula latifolia"
4376461.91242815,4023232.33693138,"Campanula latifolia"
4370424.55375548,4010834.16731642,"Campanula latifolia"
4483701.42850526,4863097.65228046,"Campanula latifolia"
4485320.46674972,5021197.04777057,"Campanula latifolia"
4224266.39168691,4376813.09796309,"Campanula latifolia"
4344452.47702441,4434577.37420391,"Campanula latifolia"
4197045.31294815,4384257.51657518,"Campanula latifolia"
4368371.65333849,4500099.94557661,"Campanula latifolia"
4385175.52446286,4049743.46231449,"Campanula latifolia"
4469165.60661367,4750861.59014155,"Campanula latifolia"
4129968.38119917,4321928.79016319,"Campanula latifolia"
4577761.87300342,4953085.30835935,"Campanula latifolia"
4654010.59104293,5177497.82551236,"Campanula latifolia"
4296638.66299549,4047599.99060301,"Campanula latifolia"
4278995.03883677,3963862.53458676,"Campanula latifolia"
4389377.26202198,4035867.89873779,"Campanula latifolia"
4247658.2831459,4056449.92159316,"Campanula latifolia"
4534593.03210421,4901405.28552614,"Campanula latifolia"
4101341.19636279,4135930.07998776,"Campanula latifolia"
4570016.71898699,4909088.07600499,"Campanula latifolia"
4375775.75792521,4183669.90335053,"Campanula latifolia"
4546014.8735425,4997137.542858,"Campanula latifolia"
4577067.68851198,4906276.6433637,"Campanula latifolia"
4246732.04097397,3938581.65799912,"Campanula latifolia"
4343478.26120001,4217518.35834678,"Campanula latifolia"
4092949.01219894,4344553.53790757,"Campanula latifolia"
4336194.93307806,4243321.41860987,"Campanula latifolia"
4322903.92749702,4053278.77002939,"Campanula latifolia"
4204878.5682648,4382599.03082138,"Campanula latifolia"
4512829.50739007,4898032.91933209,"Campanula latifolia"
4375423.8455436,4097110.78360499,"Campanula latifolia"
4191641.91357455,4373154.35973212,"Campanula latifolia"
4493002.89254082,4873646.18833961,"Campanula latifolia"
4550334.09092516,4927748.66467489,"Campanula latifolia"
4316587.07960595,4094787.28056445,"Campanula latifolia"
4557018.33181698,4902228.14404607,"Campanula latifolia"
4516379.60468937,4893849.15983897,"Campanula latifolia"
4363572.53015833,4193964.04404896,"Campanula latifolia"
4313625.21949215,4048781.52823073,"Campanula latifolia"
4363180.58867052,4182297.38545616,"Campanula latifolia"
4268989.01519378,4456511.12766872,"Campanula latifolia"
4068088.99883864,4342182.95700461,"Campanula latifolia"
4267115.41639511,4431101.46788326,"Campanula latifolia"
4604173.30932591,5010573.43741767,"Campanula latifolia"
4169434.5939217,4336427.44017966,"Campanula latifolia"
4532685.08019472,4985559.08867188,"Campanula latifolia"
4355138.15818806,4225499.53256456,"Campanula latifolia"
4329235.81425024,4226169.42389991,"Campanula latifolia"
4191716.97310153,4417475.00299743,"Campanula latifolia"
4323384.87734732,4015100.61629061,"Campanula latifolia"
4160209.63738009,4306632.92166347,"Campanula latifolia"
4506744.70122328,4880293.69912895,"Campanula latifolia"
4516401.99929982,4893950.54423705,"Campanula latifolia"
4383752.0007112,4053703.97363035,"Campanula latifolia"
4289642.41924822,4097623.75058441,"Campanula latifolia"
4376049.53180567,4476727.84526494,"Campanula latifolia"
4490019.98430788,4867409.60418319,"Campanula latifolia"
4476511.66890405,4694503.22626703,"Campanula latifolia"
4322148.23596336,4061664.81865647,"Campanula latifolia"
4331404.705046,4471678.77598747,"Campanula latifolia"
4369768.2361572,4168843.22873075,"Campanula latifolia"
4210659.93466123,4388600.57344095,"Campanula latifolia"
4204448.58256513,4386489.1002894,"Campanula latifolia"
4548205.75183807,4923995.56651494,"Campanula latifolia"
4503060.10111457,4877863.75967592,"Campanula latifolia"
4564117.56676134,4911333.38865639,"Campanula latifolia"
4388522.03732362,4086978.08906083,"Campanula latifolia"
4367683.84826575,4071898.8023652,"Campanula latifolia"
4183627.33723142,4356321.68956103,"Campanula latifolia"
4298234.69174207,4479396.25446724,"Campanula latifolia"
4381388.54218903,4190511.58684448,"Campanula latifolia"
4475477.70049039,4848878.95493258,"Campanula latifolia"
4346633.9136573,4079846.69132506,"Campanula latifolia"
4392229.19669575,4052545.48503783,"Campanula latifolia"
4149839.39871042,4345560.74871332,"Campanula latifolia"
4114323.9368245,4147423.49368831,"Campanula latifolia"
4357916.25488762,4130390.4355478,"Campanula latifolia"
4292879.05589665,4444980.81769732,"Campanula latifolia"
4362678.26562752,4462670.04310479,"Campanula latifolia"
4127078.65027884,4309006.04391227,"Campanula latifolia"
4360794.29607234,4041791.7808766,"Campanula latifolia"
4600812.48939614,5151247.86935927,"Campanula latifolia"
4490927.04227376,4851008.94641298,"Campanula latifolia"
4083611.13867585,4273624.12501167,"Campanula latifolia"
4137355.88677144,4169530.56776447,"Campanula latifolia"
4188384.37043492,4385347.07463806,"Campanula latifolia"
4435090.6342263,4779862.9947829,"Campanula latifolia"
4353675.82764802,4095298.53467845,"Campanula latifolia"
4375640.2684898,4011955.28540323,"Campanula latifolia"
4281220.58888163,4438749.68335344,"Campanula latifolia"
4489258.24798191,4863310.40062953,"Campanula latifolia"
4148581.67440432,4372772.13572741,"Campanula latifolia"
4392400.77975828,4216490.374836,"Campanula latifolia"
4487639.70281453,4870759.93242491,"Campanula latifolia"
4335892.89072452,4440333.40533195,"Campanula latifolia"
4117050.81658816,4310913.447118,"Campanula latifolia"
4374602.86876338,4083922.59348838,"Campanula latifolia"
4554654.26518861,4914502.88499783,"Campanula latifolia"
4542855.14156521,4968066.65678245,"Campanula latifolia"
4159685.62177386,4307540.09696649,"Campanula latifolia"
4327791.07381822,4069362.51671828,"Campanula latifolia"
4193427.78927127,4377410.07236815,"Campanula latifolia"
4304222.82595113,4026289.3616576,"Campanula latifolia"
4257781.41855271,4503075.92011521,"Campanula latifolia"
4305303.37720152,4276049.62238195,"Campanula latifolia"
4551010.75683629,4914176.18941935,"Campanula latifolia"
4380408.16942894,4169802.42702615,"Campanula latifolia"
4069967.93356734,4221342.10657472,"Campanula latifolia"
4325615.0048193,4009056.25993323,"Campanula latifolia"
4341870.32154156,4063537.98903889,"Campanula latifolia"
4303307.62713739,3997980.04664652,"Campanula latifolia"
4596774.04127676,5003303.654759,"Campanula latifolia"
